Country Name,Country Code,Series Name,Series Code,2019 [YR2019]
Lower middle income,LMC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.7992000579834
Lower middle income,LMC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.71144916241067
Lower middle income,LMC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,41.9479881410446
Lower middle income,LMC,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,16.4550242895695
Lower middle income,LMC,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Lower middle income,LMC,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,44.4574123260463
Lower middle income,LMC,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Lower middle income,LMC,Gini index (World Bank estimate),SI.POV.GINI,..
Lower middle income,LMC,Consumer price index (2010 = 100),FP.CPI.TOTL,..
Lower middle income,LMC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,75.9675674438477
Lower middle income,LMC,Population density (people per sq. km of land area),EN.POP.DNST,128.337874732737
Lower middle income,LMC,"Population, total",SP.POP.TOTL,3285416867
Middle East & North Africa,MEA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,22.0683792400848
Middle East & North Africa,MEA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,512.764763452545
Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,3406149805140.73
Middle East & North Africa,MEA,GDP per capita (current US$),NY.GDP.PCAP.CD,7458.02273649403
Middle East & North Africa,MEA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Middle East & North Africa,MEA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.52148878559848
Middle East & North Africa,MEA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,65.6787446510615
Middle East & North Africa,MEA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,26.034918617059
Middle East & North Africa,MEA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Middle East & North Africa,MEA,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,37.9784508391807
Middle East & North Africa,MEA,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Middle East & North Africa,MEA,Gini index (World Bank estimate),SI.POV.GINI,..
Middle East & North Africa,MEA,Consumer price index (2010 = 100),FP.CPI.TOTL,..
Middle East & North Africa,MEA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,79.3101425170898
Middle East & North Africa,MEA,Population density (people per sq. km of land area),EN.POP.DNST,40.6927999833205
Middle East & North Africa,MEA,"Population, total",SP.POP.TOTL,456709496
Middle East & North Africa (excluding high income),MNA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,23.1170694924441
Middle East & North Africa (excluding high income),MNA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,276.558269164621
Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,1343535630261.11
Middle East & North Africa (excluding high income),MNA,GDP per capita (current US$),NY.GDP.PCAP.CD,3449.76562631738
Middle East & North Africa (excluding high income),MNA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Middle East & North Africa (excluding high income),MNA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.70433427984507
Middle East & North Africa (excluding high income),MNA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,61.903399869277
Middle East & North Africa (excluding high income),MNA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,21.924634448271
Middle East & North Africa (excluding high income),MNA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Middle East & North Africa (excluding high income),MNA,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,46.4538835496784
Middle East & North Africa (excluding high income),MNA,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Middle East & North Africa (excluding high income),MNA,Gini index (World Bank estimate),SI.POV.GINI,..
Middle East & North Africa (excluding high income),MNA,Consumer price index (2010 = 100),FP.CPI.TOTL,..
Middle East & North Africa (excluding high income),MNA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,76.3424072265625
Middle East & North Africa (excluding high income),MNA,Population density (people per sq. km of land area),EN.POP.DNST,45.0703696027202
Middle East & North Africa (excluding high income),MNA,"Population, total",SP.POP.TOTL,389457075
Middle East & North Africa (IDA & IBRD countries),TMN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,23.0488800094297
Middle East & North Africa (IDA & IBRD countries),TMN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,276.558269164621
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,1326402130261.11
Middle East & North Africa (IDA & IBRD countries),TMN,GDP per capita (current US$),NY.GDP.PCAP.CD,3447.243891381
Middle East & North Africa (IDA & IBRD countries),TMN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Middle East & North Africa (IDA & IBRD countries),TMN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.70433427984507
Middle East & North Africa (IDA & IBRD countries),TMN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,61.7263899498926
Middle East & North Africa (IDA & IBRD countries),TMN,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,21.924634448271
Middle East & North Africa (IDA & IBRD countries),TMN,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Middle East & North Africa (IDA & IBRD countries),TMN,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,46.1463856666904
Middle East & North Africa (IDA & IBRD countries),TMN,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Middle East & North Africa (IDA & IBRD countries),TMN,Gini index (World Bank estimate),SI.POV.GINI,..
Middle East & North Africa (IDA & IBRD countries),TMN,Consumer price index (2010 = 100),FP.CPI.TOTL,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,76.0999069213867
Middle East & North Africa (IDA & IBRD countries),TMN,Population density (people per sq. km of land area),EN.POP.DNST,44.5592002796967
Middle East & North Africa (IDA & IBRD countries),TMN,"Population, total",SP.POP.TOTL,384771769
Middle income,MIC,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,17.6783234212353
Middle income,MIC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,293.933010668116
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,31771082836908
Middle income,MIC,GDP per capita (current US$),NY.GDP.PCAP.CD,5481.3737581515
Middle income,MIC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.85898005962372
Middle income,MIC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.33269423959482
Middle income,MIC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,52.6983014902267
Middle income,MIC,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,22.4539154475323
Middle income,MIC,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Middle income,MIC,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,52.4352392391994
Middle income,MIC,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Middle income,MIC,Gini index (World Bank estimate),SI.POV.GINI,..
Middle income,MIC,Consumer price index (2010 = 100),FP.CPI.TOTL,..
Middle income,MIC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,86.3962631225586
Middle income,MIC,Population density (people per sq. km of land area),EN.POP.DNST,73.2144231979593
Middle income,MIC,"Population, total",SP.POP.TOTL,5796189831
North America,NAC,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,11.2453820281991
North America,NAC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,10317.6829990859
North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,23182723855482.3
North America,NAC,GDP per capita (current US$),NY.GDP.PCAP.CD,63342.982181708
North America,NAC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
North America,NAC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,16.3218796965328
North America,NAC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,82.3617079816715
North America,NAC,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,46.4027335321333
North America,NAC,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
North America,NAC,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,80.6632770703137
North America,NAC,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
North America,NAC,Gini index (World Bank estimate),SI.POV.GINI,..
North America,NAC,Consumer price index (2010 = 100),FP.CPI.TOTL,..
North America,NAC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
North America,NAC,Population density (people per sq. km of land area),EN.POP.DNST,20.2057062239718
North America,NAC,"Population, total",SP.POP.TOTL,365987250
Not classified,INX,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Not classified,INX,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..
Not classified,INX,GDP (current US$),NY.GDP.MKTP.CD,..
Not classified,INX,GDP per capita (current US$),NY.GDP.PCAP.CD,..
Not classified,INX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Not classified,INX,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..
Not classified,INX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,..
Not classified,INX,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,..
Not classified,INX,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Not classified,INX,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Not classified,INX,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Not classified,INX,Gini index (World Bank estimate),SI.POV.GINI,..
Not classified,INX,Consumer price index (2010 = 100),FP.CPI.TOTL,..
Not classified,INX,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Not classified,INX,Population density (people per sq. km of land area),EN.POP.DNST,..
Not classified,INX,"Population, total",SP.POP.TOTL,..
OECD members,OED,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,11.0842363015818
OECD members,OED,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,4947.96379530349
OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,53983129759722.6
OECD members,OED,GDP per capita (current US$),NY.GDP.PCAP.CD,39552.6617963179
OECD members,OED,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
OECD members,OED,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,12.5324681341285
OECD members,OED,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.8064657265356
OECD members,OED,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,37.3884500450983
OECD members,OED,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
OECD members,OED,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,84.6849742293197
OECD members,OED,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
OECD members,OED,Gini index (World Bank estimate),SI.POV.GINI,..
OECD members,OED,Consumer price index (2010 = 100),FP.CPI.TOTL,..
OECD members,OED,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
OECD members,OED,Population density (people per sq. km of land area),EN.POP.DNST,38.4333797798196
OECD members,OED,"Population, total",SP.POP.TOTL,1364841892
Other small states,OSS,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,22.7709698649216
Other small states,OSS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,674.911351705009
Other small states,OSS,GDP (current US$),NY.GDP.MKTP.CD,432772412402.879
Other small states,OSS,GDP per capita (current US$),NY.GDP.PCAP.CD,13799.5866939806
Other small states,OSS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.71929979324341
Other small states,OSS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.70652089353386
Other small states,OSS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,62.5972392002502
Other small states,OSS,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,..
Other small states,OSS,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Other small states,OSS,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Other small states,OSS,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Other small states,OSS,Gini index (World Bank estimate),SI.POV.GINI,..
Other small states,OSS,Consumer price index (2010 = 100),FP.CPI.TOTL,..
Other small states,OSS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,85.3642272949219
Other small states,OSS,Population density (people per sq. km of land area),EN.POP.DNST,15.4315564629104
Other small states,OSS,"Population, total",SP.POP.TOTL,31361259
Pacific island small states,PSS,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,25.7505669059364
Pacific island small states,PSS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,227.334636331278
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,10641343380.1528
Pacific island small states,PSS,GDP per capita (current US$),NY.GDP.PCAP.CD,4270.4110635243
Pacific island small states,PSS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Pacific island small states,PSS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.31392541031096
Pacific island small states,PSS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,38.9939896371331
Pacific island small states,PSS,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,..
Pacific island small states,PSS,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Pacific island small states,PSS,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Pacific island small states,PSS,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Pacific island small states,PSS,Gini index (World Bank estimate),SI.POV.GINI,..
